timestamps,open,high,low,close,volume,amount
2026-05-13 01:05:00,80739.90000000,80838.94000000,80739.90000000,80838.00000000,31.91937000,2579046.51348080
2026-05-13 01:10:00,80837.99000000,80994.44000000,80825.95000000,80954.89000000,61.38094000,4967240.77007250
2026-05-13 01:15:00,80954.89000000,80954.90000000,80868.64000000,80920.00000000,25.90052000,2095345.39599340
2026-05-13 01:20:00,80920.01000000,81113.01000000,80920.00000000,81030.60000000,103.80050000,8411840.06559850
2026-05-13 01:25:00,81030.59000000,81100.42000000,81002.00000000,81064.57000000,61.08989000,4953224.44699350
2026-05-13 01:30:00,81064.57000000,81154.62000000,81064.57000000,81120.00000000,154.34636000,12521664.02754000
2026-05-13 01:35:00,81120.01000000,81139.06000000,81035.51000000,81060.00000000,25.80845000,2092134.47802470
2026-05-13 01:40:00,81060.00000000,81150.00000000,81059.99000000,81110.78000000,46.16783000,3744535.88636920
2026-05-13 01:45:00,81110.78000000,81152.20000000,81062.41000000,81120.82000000,41.20612000,3341845.83210240
2026-05-13 01:50:00,81120.82000000,81195.69000000,81061.27000000,81061.27000000,47.87971000,3883986.61408130
2026-05-13 01:55:00,81061.28000000,81061.28000000,80984.61000000,81006.00000000,22.15858000,1795310.11426920
2026-05-13 02:00:00,81005.99000000,81033.55000000,80934.69000000,80971.18000000,61.33396000,4965878.49513400
2026-05-13 02:05:00,80971.17000000,81057.18000000,80971.17000000,81053.37000000,26.48024000,2145324.78486770
2026-05-13 02:10:00,81053.37000000,81080.00000000,81020.73000000,81063.46000000,17.01833000,1379306.37239570
2026-05-13 02:15:00,81063.46000000,81092.88000000,81031.98000000,81047.70000000,13.44640000,1090062.50807320
2026-05-13 02:20:00,81047.70000000,81281.66000000,81047.69000000,81222.01000000,71.47909000,5802381.91823710
2026-05-13 02:25:00,81222.00000000,81223.04000000,81108.31000000,81120.86000000,36.93717000,2997565.11589370
2026-05-13 02:30:00,81120.86000000,81136.80000000,81046.71000000,81068.12000000,24.98496000,2026169.89421140
2026-05-13 02:35:00,81068.12000000,81090.27000000,81045.63000000,81045.63000000,14.63876000,1186807.66446050
2026-05-13 02:40:00,81045.63000000,81062.26000000,81015.28000000,81060.00000000,17.99229000,1458015.54572090
2026-05-13 02:45:00,81060.00000000,81086.45000000,81037.31000000,81040.56000000,11.76103000,953295.65536100
2026-05-13 02:50:00,81040.57000000,81070.00000000,81022.00000000,81022.01000000,27.44180000,2223930.02772150
2026-05-13 02:55:00,81022.00000000,81058.11000000,81020.17000000,81050.00000000,10.42199000,844626.01147040
2026-05-13 03:00:00,81050.00000000,81068.79000000,81040.00000000,81064.32000000,15.74087000,1275891.54134490
2026-05-13 03:05:00,81064.33000000,81083.06000000,80990.35000000,81035.24000000,19.65449000,1593050.84120970
2026-05-13 03:10:00,81035.24000000,81091.06000000,81012.68000000,81012.69000000,9.59727000,777940.85280120
2026-05-13 03:15:00,81012.69000000,81024.87000000,80976.27000000,80990.00000000,58.99095000,4779465.07343590
2026-05-13 03:20:00,80990.00000000,81022.35000000,80990.00000000,81021.16000000,20.05509000,1624856.76821800
2026-05-13 03:25:00,81021.16000000,81097.11000000,81021.15000000,81093.61000000,32.21532000,2610811.63943550
2026-05-13 03:30:00,81093.60000000,81100.00000000,81052.55000000,81100.00000000,35.54419000,2881971.33841970
2026-05-13 03:35:00,81100.00000000,81159.99000000,81090.00000000,81141.72000000,50.47666000,4094489.82948020
2026-05-13 03:40:00,81141.72000000,81200.00000000,81141.71000000,81199.99000000,47.52261000,3858004.47911230
2026-05-13 03:45:00,81199.99000000,81271.16000000,81180.01000000,81267.23000000,51.08077000,4148939.00288030
2026-05-13 03:50:00,81267.22000000,81299.99000000,81215.73000000,81243.35000000,27.43326000,2229157.90735110
2026-05-13 03:55:00,81243.35000000,81250.00000000,81206.69000000,81249.99000000,9.09446000,738696.40530040
2026-05-13 04:00:00,81249.99000000,81262.62000000,81216.26000000,81228.68000000,17.17189000,1395029.38206870
2026-05-13 04:05:00,81228.47000000,81228.48000000,81168.54000000,81168.54000000,8.68509000,705314.00678960
2026-05-13 04:10:00,81168.55000000,81168.55000000,81147.40000000,81166.91000000,26.27745000,2132641.50604070
2026-05-13 04:15:00,81166.91000000,81189.95000000,81124.87000000,81186.28000000,26.31028000,2135121.10965340
2026-05-13 04:20:00,81186.28000000,81216.24000000,81181.88000000,81196.00000000,22.60850000,1835880.24631680
2026-05-13 04:25:00,81196.01000000,81210.00000000,81169.74000000,81209.99000000,8.77853000,712700.62512650
2026-05-13 04:30:00,81210.00000000,81281.07000000,81180.02000000,81187.74000000,50.30879000,4087090.51343510
2026-05-13 04:35:00,81187.73000000,81228.59000000,81187.73000000,81210.52000000,13.87416000,1126767.53963730
2026-05-13 04:40:00,81210.53000000,81231.13000000,81185.30000000,81196.83000000,16.79581000,1363857.86790370
2026-05-13 04:45:00,81196.82000000,81234.19000000,81180.00000000,81234.17000000,29.01165000,2355649.67472700
2026-05-13 04:50:00,81234.18000000,81234.18000000,81199.94000000,81232.93000000,14.18462000,1152033.84637860
2026-05-13 04:55:00,81232.93000000,81250.24000000,81223.43000000,81231.96000000,19.69652000,1599960.79220090
2026-05-13 05:00:00,81231.96000000,81247.22000000,81189.72000000,81217.99000000,24.54453000,1993348.56284450
2026-05-13 05:05:00,81218.00000000,81233.11000000,81167.74000000,81167.74000000,30.09329000,2443253.37539840
2026-05-13 05:10:00,81167.75000000,81196.39000000,81167.74000000,81167.75000000,14.97049000,1215265.98596160
2026-05-13 05:15:00,81167.74000000,81167.74000000,81100.00000000,81104.08000000,24.03353000,1949757.18309200
2026-05-13 05:20:00,81104.08000000,81149.21000000,81100.00000000,81149.21000000,23.73631000,1925596.11518870
2026-05-13 05:25:00,81149.22000000,81149.22000000,81124.80000000,81124.80000000,8.25821000,670041.11769400
2026-05-13 05:30:00,81124.80000000,81137.95000000,81072.72000000,81072.72000000,29.45478000,2389001.53085310
2026-05-13 05:35:00,81072.73000000,81076.08000000,81054.59000000,81065.98000000,8.70554000,705742.40972370
2026-05-13 05:40:00,81065.97000000,81066.27000000,81022.92000000,81026.54000000,18.79271000,1523168.73755330
2026-05-13 05:45:00,81026.55000000,81068.15000000,81012.12000000,81068.14000000,44.16546000,3578796.34472900
2026-05-13 05:50:00,81068.15000000,81086.73000000,81044.18000000,81044.19000000,14.35203000,1163600.34374460
2026-05-13 05:55:00,81044.18000000,81044.19000000,80999.99000000,81019.99000000,25.76365000,2087267.76666850
2026-05-13 06:00:00,81020.00000000,81037.60000000,80999.00000000,81034.84000000,26.56114000,2151894.77607240
2026-05-13 06:05:00,81034.84000000,81089.63000000,81034.84000000,81081.96000000,25.17063000,2040126.41891340
2026-05-13 06:10:00,81081.96000000,81100.00000000,81070.00000000,81099.99000000,12.44302000,1008959.04403440
2026-05-13 06:15:00,81099.99000000,81160.36000000,81087.75000000,81160.35000000,43.79635000,3552131.38813060
2026-05-13 06:20:00,81160.35000000,81160.35000000,81042.60000000,81067.64000000,36.32185000,2945291.59186410
2026-05-13 06:25:00,81067.64000000,81125.84000000,81040.00000000,81112.07000000,55.81085000,4525309.39100330
2026-05-13 06:30:00,81112.07000000,81120.70000000,81060.00000000,81060.01000000,13.23162000,1073114.55494730
2026-05-13 06:35:00,81060.01000000,81092.91000000,81059.18000000,81059.18000000,69.74621000,5654858.37279160
2026-05-13 06:40:00,81059.19000000,81059.19000000,81020.67000000,81057.59000000,180.61701000,14636632.23204750
2026-05-13 06:45:00,81057.58000000,81058.92000000,81044.18000000,81044.18000000,10.70130000,867357.22138370
2026-05-13 06:50:00,81044.18000000,81044.19000000,80972.94000000,81000.00000000,17.90530000,1450342.70559880
2026-05-13 06:55:00,81000.00000000,81000.00000000,80974.97000000,80980.05000000,6.86002000,555565.40236520
2026-05-13 07:00:00,80980.06000000,81021.29000000,80980.05000000,81007.42000000,25.49462000,2065241.95605410
2026-05-13 07:05:00,81007.42000000,81021.48000000,80987.38000000,81017.89000000,13.29790000,1077215.09538210
2026-05-13 07:10:00,81017.89000000,81017.89000000,81000.55000000,81016.00000000,9.21237000,746272.69170550
2026-05-13 07:15:00,81016.00000000,81049.01000000,80965.17000000,80965.17000000,22.27956000,1805132.92940550
2026-05-13 07:20:00,80965.18000000,80965.18000000,80902.37000000,80917.98000000,51.84183000,4194937.84395520
2026-05-13 07:25:00,80917.99000000,80949.79000000,80917.98000000,80920.00000000,16.88654000,1366770.71462560
2026-05-13 07:30:00,80920.01000000,80927.84000000,80889.12000000,80927.84000000,51.73333000,4185613.09107360
2026-05-13 07:35:00,80927.83000000,80980.00000000,80902.64000000,80910.18000000,77.53755000,6275878.56387100
2026-05-13 07:40:00,80910.17000000,80969.39000000,80910.17000000,80960.05000000,33.65708000,2724628.42975030
2026-05-13 07:45:00,80960.04000000,80980.00000000,80960.00000000,80960.00000000,26.96680000,2183537.63195950
2026-05-13 07:50:00,80960.00000000,80977.51000000,80937.53000000,80966.32000000,109.52699000,8867030.99179500
2026-05-13 07:55:00,80966.32000000,81033.82000000,80964.17000000,81026.92000000,37.58978000,3044494.14061320
2026-05-13 08:00:00,81026.92000000,81068.78000000,81026.91000000,81057.71000000,20.38299000,1652099.77220730
2026-05-13 08:05:00,81057.71000000,81057.97000000,80994.35000000,80999.99000000,17.12206000,1387197.59578470
2026-05-13 08:10:00,81000.00000000,81014.38000000,80972.57000000,81014.37000000,19.16207000,1552098.04641070
2026-05-13 08:15:00,81014.37000000,81096.39000000,81014.37000000,81038.74000000,35.51577000,2878965.00759400
2026-05-13 08:20:00,81038.75000000,81068.79000000,81038.74000000,81049.83000000,27.35288000,2217179.44748580
2026-05-13 08:25:00,81049.84000000,81120.00000000,81042.60000000,81042.60000000,39.31779000,3188205.83642950
2026-05-13 08:30:00,81042.60000000,81042.61000000,80943.63000000,80999.40000000,48.15277000,3899668.85491130
2026-05-13 08:35:00,80999.40000000,81035.54000000,80999.40000000,81029.99000000,19.81944000,1605882.64389630
2026-05-13 08:40:00,81030.00000000,81180.00000000,81029.99000000,81156.19000000,46.61927000,3781896.91553970
2026-05-13 08:45:00,81156.19000000,81176.89000000,81132.56000000,81138.27000000,39.74766000,3225993.28849300
2026-05-13 08:50:00,81138.27000000,81200.00000000,81138.26000000,81172.70000000,45.59435000,3701125.05247730
2026-05-13 08:55:00,81172.70000000,81196.76000000,81172.70000000,81196.57000000,14.13809000,1147730.51687850
2026-05-13 09:00:00,81196.57000000,81324.64000000,81171.49000000,81317.34000000,89.95273000,7309430.35761710
2026-05-13 09:05:00,81317.34000000,81317.35000000,81265.03000000,81277.90000000,60.27880000,4900765.24325470
2026-05-13 09:10:00,81277.90000000,81280.64000000,81231.13000000,81234.16000000,12.73483000,1034823.16552560
2026-05-13 09:15:00,81234.17000000,81243.98000000,81204.00000000,81204.01000000,35.60956000,2892429.23550510
2026-05-13 09:20:00,81204.01000000,81204.01000000,81138.00000000,81138.00000000,21.22866000,1723040.08819240
2026-05-13 09:25:00,81138.00000000,81178.77000000,81137.77000000,81170.00000000,28.10718000,2281193.72535700
2026-05-13 09:30:00,81170.00000000,81280.00000000,81170.00000000,81242.46000000,45.24488000,3675305.66823540
2026-05-13 09:35:00,81242.47000000,81300.00000000,81242.47000000,81287.40000000,23.20539000,1886221.05626020
2026-05-13 09:40:00,81287.40000000,81287.41000000,81240.00000000,81240.01000000,10.06031000,817523.80815770
2026-05-13 09:45:00,81240.00000000,81269.23000000,81228.45000000,81228.45000000,48.72990000,3959212.47740000
2026-05-13 09:50:00,81228.45000000,81266.20000000,81227.24000000,81266.20000000,29.45404000,2393002.66439450
2026-05-13 09:55:00,81266.20000000,81293.43000000,81259.85000000,81291.38000000,30.89594000,2511101.36507210
